PainelistaID;Cidade;Estado;Sexo;Nascimento;PesquisaID;Data;CodCliente;Nome;CodJob;CodQuestao;DescQuestaoPOR;Resposta;DescOpcaoPOR
BFD17927-1142-4C36-A446-E3A3744C9EB1;Araguaína;TO;F;08/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/04/2022 20:55;23812810.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
BFD17927-1142-4C36-A446-E3A3744C9EB1;Araguaína;TO;F;08/1994;D8811E98-FE36-4575-99E5-68BE7D31F6FB;02/04/2022 20:55;23812810.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
AB3EEBAD-2E04-4307-BFF6-32FCE631D12F;Rio de Janeiro;RJ;F;04/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;22/02/2022 17:16;23411224.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
AB3EEBAD-2E04-4307-BFF6-32FCE631D12F;Rio de Janeiro;RJ;F;04/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;22/02/2022 17:16;23411224.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
AB3EEBAD-2E04-4307-BFF6-32FCE631D12F;Rio de Janeiro;RJ;F;04/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;22/02/2022 17:16;23411224.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;2;Cuida da casa / É dono(a) de casa
AB3EEBAD-2E04-4307-BFF6-32FCE631D12F;Rio de Janeiro;RJ;F;04/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;22/02/2022 17:16;23411224.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
AB3EEBAD-2E04-4307-BFF6-32FCE631D12F;Rio de Janeiro;RJ;F;04/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;22/02/2022 17:16;23411224.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;31821770-8E76-434D-BB14-10A6CA8B7667;10/10/2021 09:25;17529748.0;98DZK9M;4037;122498;Você tem PIX? ;3;Não tenho e não tenho interesse em ter
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/09/2021 11:09;20298936.0;F60KRQX;3794;57625;Qual seu estado civil? ;3;Viúva (o)
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/09/2021 11:09;20298936.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/09/2021 11:09;20298936.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;11;Aposentado/ Pensionista
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/09/2021 11:09;20298936.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/09/2021 11:09;20298936.0;F60KRQX;3794;57791;Classe Social;4;C1 (23 - 28)
D62249BD-940E-456A-8387-CCE4395938F3;Votorantim;SP;M;04/1939;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/09/2021 11:09;20298936.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 00:49;20342806.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 00:49;20342806.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;3;Pagar compras em lojas físicas
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 00:42;23816429.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 00:42;23816429.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 00:42;23816429.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;4;Desempregado
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 00:42;23816429.0;F60KRQX;3794;57791;Classe Social;1;A1 (45-100)
93B632A0-8BD5-4089-BF3E-9D6C0F8F2A5F;Rio de Janeiro;RJ;M;02/1982;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 00:42;23816429.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;3;R$ 1.101 a 1.999
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 08:23;20343218.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 08:23;20343218.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|4;
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 08:17;23816846.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 08:17;23816846.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 08:17;23816846.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 08:17;23816846.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1;Até 720,00
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 08:17;23816846.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
224B3B24-1D05-4FDB-803C-71285FD93418;Juazeiro;BA;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 08:17;23816846.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 01:35;20238736.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 01:35;20238736.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 01:29;23500834.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 01:29;23500834.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 01:29;23500834.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;10;Funcionário público
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 01:29;23500834.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 01:29;23500834.0;F60KRQX;3794;57791;Classe Social;3;B2 (29 - 37)
C68F49FE-8595-46FC-94E2-E4A071E1712E;Quintana;SP;F;09/1996;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 01:29;23500834.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5;R$ 3.000 a 3.999
4FF517AB-2280-4EB1-84A7-7AC80722454F;São Paulo;SP;F;12/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 23:49;23508139.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
4FF517AB-2280-4EB1-84A7-7AC80722454F;São Paulo;SP;F;12/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 23:49;23508139.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
4FF517AB-2280-4EB1-84A7-7AC80722454F;São Paulo;SP;F;12/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 23:49;23508139.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;4;Desempregado
4FF517AB-2280-4EB1-84A7-7AC80722454F;São Paulo;SP;F;12/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 23:49;23508139.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
4FF517AB-2280-4EB1-84A7-7AC80722454F;São Paulo;SP;F;12/2000;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 23:49;23508139.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2;R$ 721 a 1.100
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;31821770-8E76-434D-BB14-10A6CA8B7667;16/03/2022 19:20;20248312.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;31821770-8E76-434D-BB14-10A6CA8B7667;16/03/2022 19:20;20248312.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1;Transferir $$ para amigos e familiares 
9B3CE11C-64F5-4EF8-988F-B89AF7E1F871;São José do Jacuípe;BA;F;08/1995;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 13:02;20134259.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
9B3CE11C-64F5-4EF8-988F-B89AF7E1F871;São José do Jacuípe;BA;F;08/1995;31821770-8E76-434D-BB14-10A6CA8B7667;11/03/2022 13:02;20134259.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4;
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 19:28;23512546.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 19:28;23512546.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 19:28;23512546.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 19:28;23512546.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
6620DDEA-9455-449B-814C-387854C79D6A;Brasília;DF;F;12/2003;D8811E98-FE36-4575-99E5-68BE7D31F6FB;16/03/2022 19:28;23512546.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;31821770-8E76-434D-BB14-10A6CA8B7667;07/03/2022 10:07;20136032.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;31821770-8E76-434D-BB14-10A6CA8B7667;07/03/2022 10:07;20136032.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|5;
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;07/03/2022 09:58;23431279.0;F60KRQX;3794;57625;Qual seu estado civil? ;97;Outros
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;07/03/2022 09:58;23431279.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;07/03/2022 09:58;23431279.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;10;Funcionário público
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;07/03/2022 09:58;23431279.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;1;Até 720,00
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;07/03/2022 09:58;23431279.0;F60KRQX;3794;57791;Classe Social;6;D - E (0 - 16)
0700302F-AAFC-43F9-8E4F-1B5A45F338A8;Mulungu do Morro;BA;M;10/1999;D8811E98-FE36-4575-99E5-68BE7D31F6FB;07/03/2022 09:58;23431279.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;1;Até 720,00
21CCA9C9-46C1-414B-A857-4B7B8E79C362;Entre Rios;BA;F;09/2004;31821770-8E76-434D-BB14-10A6CA8B7667;20/07/2022 08:44;21638858.0;98DZK9M;4037;122498;Você tem PIX? ;2;Não tenho, mas quero ter 
21CCA9C9-46C1-414B-A857-4B7B8E79C362;Entre Rios;BA;F;09/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 08:40;24622902.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
21CCA9C9-46C1-414B-A857-4B7B8E79C362;Entre Rios;BA;F;09/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 08:40;24622902.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
21CCA9C9-46C1-414B-A857-4B7B8E79C362;Entre Rios;BA;F;09/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 08:40;24622902.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
21CCA9C9-46C1-414B-A857-4B7B8E79C362;Entre Rios;BA;F;09/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 08:40;24622902.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
21CCA9C9-46C1-414B-A857-4B7B8E79C362;Entre Rios;BA;F;09/2004;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/07/2022 08:40;24622902.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;2;R$ 721 a 1.100
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;31821770-8E76-434D-BB14-10A6CA8B7667;13/07/2022 21:15;21625469.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;31821770-8E76-434D-BB14-10A6CA8B7667;13/07/2022 21:15;21625469.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 21:07;24585698.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 21:07;24585698.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 21:07;24585698.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 21:07;24585698.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;6;R$ 4.000 a 4.999
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 21:07;24585698.0;F60KRQX;3794;57791;Classe Social;2;B1 (38 - 44)  
922057FC-2036-45A1-BDF1-8049FD3040E3;Salvador;BA;F;08/1997;D8811E98-FE36-4575-99E5-68BE7D31F6FB;13/07/2022 21:07;24585698.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;8;R$ 7.000 a 9.999
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;31821770-8E76-434D-BB14-10A6CA8B7667;20/12/2021 16:28;19444265.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;31821770-8E76-434D-BB14-10A6CA8B7667;20/12/2021 16:28;19444265.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|3;
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/12/2021 16:20;22661739.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/12/2021 16:20;22661739.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/12/2021 16:20;22661739.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/12/2021 16:20;22661739.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;4;R$ 2.000 a 2.999
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/12/2021 16:20;22661739.0;F60KRQX;3794;57791;Classe Social;3;B2 (29 - 37)
4D2BFBDF-B43B-4550-B18F-59CF049AAC3C;Contagem;MG;F;01/1998;D8811E98-FE36-4575-99E5-68BE7D31F6FB;20/12/2021 16:20;22661739.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;5;R$ 3.000 a 3.999
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 13:46;20242205.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;31821770-8E76-434D-BB14-10A6CA8B7667;15/03/2022 13:46;20242205.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1;Transferir $$ para amigos e familiares 
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 13:39;23504108.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 13:39;23504108.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 13:39;23504108.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;4;Desempregado
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 13:39;23504108.0;F60KRQX;3794;57791;Classe Social;5;C2 (17 - 22)
0799DFBB-032C-4ED2-98EE-B59200896CC9;São Paulo;SP;F;04/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;15/03/2022 13:39;23504108.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;99;RECUSA
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;31821770-8E76-434D-BB14-10A6CA8B7667;25/02/2022 21:41;20080233.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;31821770-8E76-434D-BB14-10A6CA8B7667;25/02/2022 21:41;20080233.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/02/2022 21:35;23415048.0;F60KRQX;3794;57625;Qual seu estado civil? ;2;Casada (o) / Morando Junto
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/02/2022 21:35;23415048.0;F60KRQX;3794;57627;Você tem filhos?;1;Sim
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/02/2022 21:35;23415048.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;8;Autônomo/ Free-lancer
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/02/2022 21:35;23415048.0;F60KRQX;3794;57727;Em qual dessas faixas se encaixa a sua renda pessoal mensal? Você diria que é .....;3;R$ 1.101 a 1.999
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/02/2022 21:35;23415048.0;F60KRQX;3794;57791;Classe Social;3;B2 (29 - 37)
28AFDB08-9014-4C8E-9E8A-C1D692CC43EC;São José dos Pinhais;PR;F;01/1987;D8811E98-FE36-4575-99E5-68BE7D31F6FB;25/02/2022 21:35;23415048.0;F60KRQX;3794;57792;E em qual dessas faixas se encaixa a sua renda familiar mensal, incluindo o ganho de todas as pessoas que moram em sua residência, além de outros rendimentos como aluguel, entre outros? Você diria que é .....;6;R$ 4.000 a 4.999
1686FAF2-9881-45D2-982A-57C877FA823A;Ananindeua;PA;M;09/2001;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 16:08;20346598.0;98DZK9M;4037;122498;Você tem PIX? ;1;Sim 
1686FAF2-9881-45D2-982A-57C877FA823A;Ananindeua;PA;M;09/2001;31821770-8E76-434D-BB14-10A6CA8B7667;04/04/2022 16:08;20346598.0;98DZK9M;4037;122499;Para quais finalidades você usa o PIX? ;1|2|3|4|5|6;
1686FAF2-9881-45D2-982A-57C877FA823A;Ananindeua;PA;M;09/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 16:03;23820304.0;F60KRQX;3794;57625;Qual seu estado civil? ;1;Solteira (o)
1686FAF2-9881-45D2-982A-57C877FA823A;Ananindeua;PA;M;09/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 16:03;23820304.0;F60KRQX;3794;57627;Você tem filhos?;2;Não
1686FAF2-9881-45D2-982A-57C877FA823A;Ananindeua;PA;M;09/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 16:03;23820304.0;F60KRQX;3794;57724;Você tem alguma atividade remunerada, mensal?;3;Estudante
1686FAF2-9881-45D2-982A-57C877FA823A;Ananindeua;PA;M;09/2001;D8811E98-FE36-4575-99E5-68BE7D31F6FB;04/04/2022 16:03;23820304.0;F60KRQX;3794;57791;Classe Social;3;B2 (29 - 37)
